	TCGA-A6-2682-01A	TCGA-A6-2683-01A	TCGA-A6-2685-01A	TCGA-A6-2686-01A	TCGA-A6-5662-01A	TCGA-A6-5667-11A	TCGA-AA-3489-11A	TCGA-AA-3496-11A	TCGA-AA-3511-11A	TCGA-AA-3514-11A
RBPMS	2.40333076640007	2.46902434087142	3.33134042961708	2.41209394008873	2.28277513665877	2.24717072165744	3.66408179945287	4.16883851373896	1.8015712924866998	1.67813204265885
RBPMS-AS1	0.8049210513423829	0.6990475215303521	1.03585456716861	1.3129827536440601	0.813018853674548	0.172835104664556	0.9340729252487551	0.566619346442421	0.310091356449388	0.150915609374331
RBPMS2	1.34515404432749	0.605218070890713	3.41265594823533	0.7281711918000121	1.39701133478897	2.30804271872861	4.91546628470548	5.52439162819315	1.3156793136579898	1.91294482573795
RBSN	1.79194468225227	1.9336676255770502	1.98193531558495	2.12945120165004	2.02374047652475	2.23715160726353	2.19687545449887	2.4565921307463903	2.09727722297526	2.16891438577477
RBX1	4.71039788415081	3.3280980031707297	4.417450687083121	3.74870994366458	3.363825105765	3.51586188581475	5.00106570967142	4.10075165180855	3.73600291750104	4.068618829136129
RC3H1	1.29837283975289	0.8726571910547958	1.22969172018168	1.82513404079041	1.7994723603368101	2.11318133202697	1.4331143936457802	1.91406458874453	1.8750964915336201	2.21042251696557
RC3H2	1.9302328244804998	1.64662111715887	1.78671328170809	2.22780617323009	2.35828907893129	2.09910378754132	1.9498712049346498	2.15150630455764	2.2830594441748704	2.27894505017062
RCAN1	2.88657843921166	2.28223258227598	3.3553922167674903	1.86757330752833	1.9565249052821898	4.70182432797425	3.1237712881508704	3.41828124520575	3.75658399907952	4.12267140212101
RCAN2	1.36679423733429	0.788835672021503	2.32491303835284	1.30219951764968	1.5079775587287199	2.95007857682837	2.53195697010086	3.55991456760477	3.1316375347691805	2.6458609261762
RCAN3	1.58021242488899	1.5350986012109098	1.58573999122521	1.61663623443927	1.92316680970318	2.12844476766254	1.86203698477216	1.8021551260556001	2.14795973895728	2.1434535102047803
RCBTB1	2.47837865244918	3.21352519569902	1.8741752558358502	3.0241168412922	4.21703313923778	1.70012168678525	2.4612775020023103	2.3809126235748903	2.1278807737880903	1.81189569943496
RCBTB2	1.9309891536031	2.31456478557651	2.17547476801169	1.77845642250819	2.62912983275437	1.8885501665305502	2.28764949284836	2.44079256491559	2.19575657537092	1.8810355073355902
RCC1	3.92788993145831	4.77907190621608	4.14038386987779	4.72184654475746	3.3938684791649996	3.5638982362980096	3.7787487867355	3.3324716591151695	3.79877468955486	4.08489268101302
RCC2	4.39913859190288	5.85688187791193	5.03442072476251	5.06123159491205	4.95016991790295	4.994500235236731	4.45870734120834	4.41795918191084	5.5298912869163095	5.194394118577019
RCCD1	2.60175812684296	3.5960252318216903	2.7315701195244197	1.56481671426375	2.53529730657657	2.08671878320592	1.50925220553471	1.6076957224131798	2.15152401289682	1.7205156506263
RCE1	3.5472432032932097	3.76316127473942	3.4535205467455095	3.57237846653432	3.2286949444779403	3.29705502656995	2.9069059764376	2.8563885618641	3.10669453796223	3.13224183762882
RCHY1	2.33271335348621	1.78044396820845	2.15163506593611	2.9743210742552204	2.40679268042267	2.27976928134233	2.9451184546246294	2.62018439340302	2.37700812297285	2.38380727981749
RCL1	2.32353988446686	2.13007668634693	1.89794268662308	2.50708395815322	2.1936716917069	1.4661629924377702	1.75574328638998	1.4832806158888001	1.61370195612035	1.5634499143602199
RCN1	3.6759273002682002	3.86394279194044	3.9865353210554098	3.6068112478027303	4.85177093572935	2.89620926412982	4.11677248021088	3.52919331083142	3.20688311882649	3.9611824079702003
RCN1P2	2.64577893487777	1.89247477393766	2.68327229330813	2.76177260713192	1.46037902758416	2.27480108804374	2.5687204837628	2.02792817469329	1.7978061413507	2.31471457929937
RCN2	2.74262110828443	1.34338645192181	2.3378017564626803	2.5546564687139504	3.70053473928222	2.00707817421939	3.0581876596110398	2.61350780425489	2.3555176737691497	2.10199731289574
RCN3	5.13706665082342	3.7309420983287995	5.09471551252683	4.99766007206182	3.21693605980617	3.53473510992167	2.90785692129273	3.32909569437998	2.7710883998117595	2.0519011162608702
RCOR1	2.6690091781292598	2.8463056843943595	2.08220678432366	1.9959631765430002	1.75865082344169	3.30513737135467	2.49631924705679	3.0151580359932404	3.29743696677228	3.7210575621377497
RCOR2	1.51253541987919	1.61026056220882	1.43503946779719	1.50723205424166	0.8906698166956	0.7387564404639789	0.79382464821098	0.5986919218821241	0.921188487085315	0.689846189162775
RCOR3	1.65774889660648	2.0354044230756103	1.5877604361653799	1.9988729114608703	2.35356564120815	1.9854660718843502	2.09806454096786	2.17257900160893	2.02838942303209	1.73313931609992
RCSD1	1.20189316838047	0.689598794277584	1.6455792298616898	1.65896706296891	0.450034074138522	2.3503624868589	2.5449531632665097	2.5684951258537296	3.4474394908208	2.46181970793267
RDH10	3.52630436425822	2.8427750526303304	3.70438413822339	3.0340555149909	3.5316554813156897	2.50015670710281	2.4228868764752	2.64924909526208	2.55334216837081	2.50066975569967
RDH11	3.89450802286224	3.17483788205779	3.21379112569234	3.89420832174971	3.2290118864777595	2.90567944838013	4.327895038079459	3.29631410839312	3.09273967596125	3.38656229339235
RDH13	2.08649418760133	3.38724698448496	2.06626802971449	2.45905314395819	2.07840627857723	2.4765981401783703	1.3322071744715	1.31920409112145	1.8618855956828702	2.03308338952528
RDH14	3.26290314951657	2.2684651142929	3.16841332407085	2.76773909136984	3.3601431229240095	3.2589155815585	3.85968608869046	3.7153345462006	3.36301438146934	3.5094371182527597
RDH16	1.14547408105157	0.761690822368577	0.11863156667949401	1.0716840758574202	0.0986496289156324	0.0692487912508629	0.070547057763709	0.0290319219911737	0.04926792759786099	0.0354155100858318
RDH5	0.611520583602932	0.731861040796779	1.3012522330189098	0.5358009461784411	0.875360670183292	1.77079699395694	1.45288866966185	1.7837129213671299	1.41181739712836	2.25935588333977
RDM1	0.696090338473442	0.5296394425608579	0.35520166918166896	0.939959603279251	0.486481791513585	0.404252729043017	0.42119198735236696	0.45874996439763105	0.5124958456273879	0.716270421489093
RDX	1.7887086215051398	1.3755937289114197	2.39835948425932	1.7357090721656798	2.14263113709106	2.3409307538309303	3.6706075233970803	3.6553849726505603	2.17639145904035	2.2202925223258103
REC8	2.17868350422562	1.15992508808534	1.4959372810422098	1.95077260700068	1.7671525389461598	1.30319749738202	1.36410872457995	1.69774178055976	1.0710149059599399	1.02954248693584
RECK	1.16641973196078	0.35362284390641396	1.2607345598928899	0.85067202664386	0.716005240362172	1.44854165831193	1.9847384914348603	2.5271017730827903	1.3688322861346103	0.971788801506813
RECQL	2.89922282051425	1.6880441469723702	2.4119624741564705	2.74021819809546	2.7538513752029004	2.1182996943037002	2.94278703080271	2.8361563085149997	2.46684934988536	2.61650925799738
RECQL4	3.26478532266663	4.71224341461964	3.20789409940773	3.13120912079907	2.7533431922608798	2.2462474397804	1.1528913195529198	1.18899839867698	2.19518108306176	2.25701983521404
RECQL5	1.5587508079301298	2.53737136259092	1.79790515863915	1.6677207636439602	1.81167050835578	2.56340215924089	1.09768971941347	1.51983043943328	2.05806420220856	1.88682424807399
REEP1	1.4515958262230502	1.3484569438029	1.83368148831227	0.447704724680565	1.27058947892831	1.4554663935221699	3.4537963323094902	3.94929720703881	0.751557431488619	0.69377751685553
REEP2	0.5908407689898559	0.0627577819250897	1.4895647744084999	0.427855034261389	0.7265008919928941	1.04943716473985	2.3549196683654103	2.9904125601275897	0.693175335567155	0.668861202253479
REEP3	3.15639974479737	1.4010904427852902	3.06594166910932	3.3452361848591	3.45126011003864	3.59320041424473	4.14333505220792	4.07161682711937	3.69262838855	3.36793575730961
REEP4	4.37346035199462	4.7513978484916395	4.34582987871692	4.34430579980297	3.2128931772818397	4.9827960085213	3.79735228411398	4.0230160853413395	4.36801793394022	4.52632928977516
REEP5	5.01209017635863	3.85072004570342	5.19549394715368	4.38918096122261	5.3294401132850195	4.763031661167441	5.31065476091646	5.18150026577653	4.95812833821442	4.934324058477849
REEP6	3.94442495211547	3.7538468252402	3.86221228604607	3.6847065255158995	2.9504565138764	1.97124431588016	1.4867182462832098	1.48387887770973	1.77918408029082	1.7651617988370298
REG1A	4.66057672165656	0.22562605664889002	2.13518052513062	4.94308191674643	0.20545238655145	0.0	5.11022343583433	1.68914695552434	0.217573951693597	8.58814818179243
REG3A	4.5370028388435095	2.01569498369573	0.6190252615093941	0.49143828978699894	0.207723084801438	0.0	0.12960941317492802	0.7374411505064079	0.0181639319114146	2.11919351580012
REG4	6.5975960865334	2.68572030345942	5.58827720593076	8.14210124906025	0.105117370333927	2.35281490370498	4.76995842699339	4.8193665330608395	4.71218942243821	3.33721958069978
REL	0.311442367183111	0.347582941190381	0.445462699378948	0.802185037798099	0.7166745297423049	0.9075382407442572	0.691318453357529	0.675786314514672	1.3293633042845001	0.730929667732918
RELA	4.27647260587489	4.44468036080883	4.4345352556497994	4.2526479762911	4.67010814712144	4.319644961256491	4.16936685923923	4.42256456845367	4.21186880457102	4.39214278925287
RELB	3.5827709956708502	3.78876865665939	3.5762532332994996	5.039269635572589	3.97049116120682	3.4690562460732	3.2111848949680097	3.0444219103105996	3.41611738204687	4.17257218209742
RELL1	1.7575838221411002	1.16179436850494	2.06361296160112	2.05117396488804	1.11898844934011	2.4722323487985602	1.8371155820896297	2.41679051080806	2.09965789480249	3.20885267810346
RELL2	0.881622215995389	3.2510946868554997	0.8743641543074359	0.916866820549124	1.7519377203454598	0.763084378512734	0.5062295758987789	0.250800355869643	0.6664543264688629	0.36755308501439504
RELN	0.12427102161683301	0.0491404426284835	0.4317836849105421	0.105984415849711	0.10377753587148801	1.05508477026663	0.380840310899854	1.4992197375894099	0.8565445555582571	0.22680488523718104
RELT	1.21072923297662	1.59494545311325	1.41707273984265	2.18422053831332	0.7714117987245959	0.7829886136039791	1.06927038487581	0.612633973967207	1.28142371328514	0.885701572362993
REM1	0.8384308869243791	0.609901189525192	1.48981979709291	0.42273146082252705	0.35968800356031894	0.520814791050004	1.4398305466143502	1.32268374537901	0.8822221320943141	0.7747806455996958
REM2	1.4371447499197099	0.431239981513391	0.351624733840319	0.646753752548308	1.06219115627903	0.331853163172155	0.331381680193841	0.18582442138516397	0.209918287219779	0.116408684927062
RENBP	2.2839291862130002	2.38498081397896	3.3322755673056204	3.35630776660696	2.51171116182482	2.2563723030193197	2.78565457826975	2.7029279879822004	2.06638333355329	2.56242786756528
REPIN1	5.928229639326481	6.76243656311075	5.68863758028674	5.713486600137959	5.456392590138509	5.658378118901711	4.56148258030641	4.78402537542673	5.400496780652901	5.143436265628
REPS1	2.0789982878776203	2.7331429258576803	2.3057757349745898	2.3153082409797405	2.60795882994457	2.2205765520065897	1.69796016500604	2.0932044907868304	2.2369025792937403	2.23557192491596
REPS2	2.1206285037774597	2.36459465660283	1.4281751248353503	0.853500928438955	0.850871141164813	1.92561309061254	1.10946355595152	1.4525102274264199	1.70601047145036	1.7579699998754998
RER1	4.69241719283416	4.94542959835599	4.77316156288928	3.98474244964053	4.4791734119142195	4.54323484644694	4.76221495273905	4.28245474482104	4.34631758288097	4.98761651815378
RERE	2.9800384380397897	4.76477717276304	3.57898424892362	3.4868266928045695	3.2103687734347	4.48470599999279	3.6385903980104	4.28507430132875	4.31004174387443	4.212306079897471
RERG	1.09516267599331	0.211704079186497	1.8071883556642898	0.8148381211008671	0.7796767222642109	1.1631381247954198	3.75597719510575	3.8655473183845896	0.9709429386368209	0.7690139291271291
REST	1.49286464319343	1.3665119233208898	1.70746161605566	2.57638341376656	2.73776084508662	2.15636458157313	2.21062685423631	2.48841793325956	2.3396235154698597	2.48453646942142
RET	0.681784393510047	0.15003852487326802	1.0134566881151401	0.136567852243887	0.324193333006225	0.632052004370461	1.21749682542919	1.86921019553436	0.843910898230178	0.5919371618775401
RETNLB	3.78800326705431	3.8144914970341897	3.7993833325425	0.930162136958968	0.328555223175343	6.18593039238351	5.1984782149323	4.1723595322738305	6.20784481069437	3.28061278417412
RETSAT	5.030936316329701	5.55427454396145	5.258749753326191	4.97239547018075	4.173518912270421	6.916882959785769	5.12191347834593	6.328607999077231	6.23383581570606	7.112597378107701
REV1	1.74560613655675	1.5856954438076298	1.85830430382243	2.14631586360123	2.10877948599421	2.25508603945872	2.0116833851301297	2.14007115640251	2.1066906366298404	1.9687411894251698
REV3L	0.7926250179475529	0.46051874162397	0.967723712322771	0.766450894061859	1.28077406846749	1.58234338545914	1.43751138493373	1.8887724749838501	1.74079828255983	1.22692344566229
REXO1	3.12486411276737	5.38077831436519	3.60885939788558	3.0071958601303796	3.10111137110769	3.6465967717621406	2.4028055930945	2.5514367124298	3.1589054923105	3.21914052020925
REXO2	4.39931416039278	4.22369874789855	3.6412148113887204	4.17731671537698	4.12779760415344	2.8512526937537497	4.518753527978769	3.98535754106278	3.1643175670347405	3.08445505315685
REXO4	4.38830333679065	5.03433687287432	4.00048946195512	4.11660138689963	3.77507276156502	3.37989124841441	3.3431279704599906	3.4083755060656804	3.6492898829851903	3.64465680718604
RFC1	2.09453116439836	1.64685504482626	2.38587831521022	2.47653537913282	3.35603457248052	2.66469103949603	2.8537058144571095	3.05773769735905	3.36425163815099	3.0542308209363997
RFC2	4.5746683213858494	4.0603760175978705	4.29044090987108	4.14701461257721	3.19167209213762	3.20381521053421	4.19962124147606	3.58724914373703	3.4953957720459403	4.1515028084515295
RFC3	3.50835876402416	2.90253420243837	2.4902952699600096	2.78607556499633	4.16313518531118	1.86578865341778	2.8626028045426204	2.2362717652018596	2.7489818477058603	2.87336729205082
RFC4	3.39846238271596	2.3414037585248	2.39881527900752	3.5676657449184304	2.696103813267	1.9863641943490902	2.8275244313717205	2.31000642309849	2.53728881633223	2.5931046866310297
RFC5	2.86798897692074	2.5381680396138195	2.48074413832616	3.18978404870062	1.84810068832563	2.38408722195373	2.95942111675037	2.51989756319549	2.65455472949023	3.2069227899721597
RFESD	0.18682124362917396	0.0	0.170791832541014	0.21939532243871301	0.157671896591231	0.13874072737251802	0.456635816790538	0.273400504219808	0.260757359400357	0.151264687696044
RFFL	2.17137569201024	2.40747507110972	2.13360878380887	2.8000908707554197	2.4458775483002597	2.3439909452405496	2.4877818671907903	2.3490177426924	2.38341073156406	2.86204374780452
RFK	3.7428132830994	2.0314383162228102	3.0525004915972205	3.7197023306893198	3.9815103569556403	3.64883635201195	4.896502329623599	4.589986828187009	3.73803256643535	5.898263728929201
RFNG	3.32311727848557	4.05327485489652	3.56712176296384	3.2385249821285402	3.49634999738462	3.3220783941427703	3.02984161634315	3.1355845576025496	2.7779244764442903	2.94671164272842
RFT1	2.29435262031902	2.4014654674766898	2.41769357852858	2.11419105023357	2.95009770877161	2.1659677024966	2.17639148487629	2.31540433471184	2.23218414226383	2.40547038570612
RFTN1	2.8164856612891502	1.5713567720398	3.2395516699425397	3.25844839643449	2.32754294129285	2.65850006181627	2.71966423954315	2.75485536806864	4.17892284736996	2.639635246521
RFTN2	0.608114516395535	0.0851060878387505	0.516702268554884	0.582080888787793	0.27540291017333196	0.41868666112893	0.753026491988236	1.14614569494406	0.39746309642423705	0.36358911912377095
RFWD2	3.7694138928400696	3.83416925353499	3.3497313950476197	3.3183670985362594	4.01668869837917	3.61844432805221	4.15134165869042	3.73164908845173	3.77797558700546	3.99535838486025
RFWD3	2.6747861021436403	3.6666090614408304	2.7229876625791403	2.90073876630369	3.3705538775491695	2.43465171995914	2.28634440091145	2.26664407223767	2.9675318540926803	3.0186378358287596
RFX1	2.3812569568510202	4.49829065242301	2.8450230444575397	2.4407305556948398	2.23237623006867	2.45730342349852	1.41926279156324	1.8204017261482701	2.3647796158827203	2.42209597446129
RFX2	0.8544238475783341	1.17141321849401	0.8271450508994359	1.37616042012557	0.464120473853306	0.9638588744719291	1.13026393195593	1.1145669293153102	0.8162980750027959	0.7457495836299829
RFX3	0.673790678039417	0.504186480993545	0.46040495877449	1.1926783597886101	1.4094264123922	0.611669547795979	0.68561736432484	0.8204700949360959	0.9298236971520899	0.7049634322616741
RFX5	3.0341115821343396	3.01505137978301	2.86382333713398	3.08378285375602	3.6406799516086	3.14727896361188	3.6633213743528903	3.4698749396366	3.43598214950552	3.5031616427674503
RFX7	1.16837483458526	0.7799547950814809	0.957038578586651	1.4314552711555901	1.6994077480056298	1.20478645995117	1.1339211260664799	1.35586147086182	1.54447997376661	1.37721787549422
RFXANK	4.511514331937611	5.7414630111073395	4.0985329495612595	3.81972394925118	4.33927404761594	3.80619840648871	4.131466573851879	4.01084847466447	3.63534354007116	3.8808460858565996
RFXAP	0.933916476024213	1.89631482338994	1.15849938422246	1.2339089293694399	2.8721058401076602	1.65168191786313	2.0903745030624	1.88247623273762	1.71314211717492	1.10296247084983
RGAG4	0.648423916098489	0.350460857424964	1.1478370494480201	0.552436575378045	0.604892128429209	1.02401682396615	1.56129048449897	2.0205180138578998	1.03800860753636	0.752335856666504
RGCC	3.96161679541816	2.5030581349323504	4.9561257744331195	4.59684569145512	7.34879853403005	2.19190461148442	2.8237011882367598	3.62764472578087	2.52643252824552	2.3877629333564503
RGL1	1.55057210359144	0.824267332751268	2.49080013579625	1.92856001604487	2.25014832838439	2.36451161565877	3.48847997749386	3.47000099229568	2.40045801757792	2.74064676626671
RGL2	4.02131353289458	4.17322533688106	3.5303010770483194	3.1453342114473504	3.79986864877284	3.07415904024288	2.76782445842227	2.99878856574603	2.8428980994530804	1.71771411357653
RGL3	2.80775181117867	0.303954849270769	0.7743564282298079	0.1084181638343	2.7336247449878996	1.7186434000557	0.405300392487449	0.322433823102415	1.13827393993202	0.0763169219102901
RGL4	0.0	0.47205471285658096	0.4338201875469129	0.27786729322644	0.0398354343976929	0.537597040682096	0.348806225862577	0.246924012643986	0.485274246467579	0.5104574839651239
RGMA	0.8255507626009959	0.33468886946293797	2.27326928770124	0.49696843692487896	0.77790834730982	1.7170727340037701	2.0860977306801	3.0254942089099504	1.4216251025905702	1.064018685295
RGMB	1.03497139868227	1.01274295336593	1.63724914339076	1.0774791577402	1.03075605741937	2.7700584477369397	2.1270011426119	2.21296032057996	2.59069110715123	1.9407420161726898
RGMB-AS1	0.153107376951067	0.320958599867076	0.7236645677569928	0.6380553604569671	0.25469328165207	1.2947184068954498	0.8847190791989259	0.5662194689260229	1.09627038507747	0.5359542292035251
RGP1	2.36257188961144	3.1081117145042403	2.7779353447310196	2.55856496350289	2.9945080639447097	4.05778649919381	2.72789488171067	3.3053579088050697	3.69555420728251	3.92366889425426
RGS1	2.8446424134613104	0.340260084180911	3.74670811947565	4.43009540631253	1.63339545280929	4.72596172327692	4.35151947606607	4.23365028116997	3.1334128887983	2.02822318826999
RGS10	3.92447893523713	2.01153622272441	4.000597604675851	4.7364479498279906	4.15211196270684	4.0614262567138395	5.50051441096698	5.59558705951556	4.2915011629474	4.11093608846404
RGS11	0.907014021303285	2.34850696113583	0.8011676213692829	1.20386461887367	0.263570974046522	0.929967084436039	1.08164657877119	1.07588036310117	0.545788020329522	0.254448564632417
RGS12	1.37645457629978	1.48056593775552	1.57844266722635	0.750712745498363	1.9616108139854198	1.3021369040768302	0.966827673219282	1.26419080026656	1.23437848115503	1.16872143028912
RGS14	2.14822815747652	2.97877693671482	2.5615746551455896	3.54898048154016	2.36373217079501	2.11273249923738	2.34357386385665	2.17149967081884	2.2270242281315897	2.15624864349601
RGS16	4.82015392196501	2.31340526904665	3.8360151780433194	2.23925332475909	1.92197476057819	1.31690741834326	2.7043960446437003	1.7061908605945102	1.39395519832755	0.5470725022770779
RGS17	0.137074447137263	0.0264238197226575	0.0973410145091439	0.25840725502942496	0.249264124759413	0.175528021323026	0.25659398338316003	0.21469211163513396	0.254560308093547	0.0913828913608812
RGS18	0.7799284468367329	0.0370547651762319	0.7485952755872219	1.10986457441543	0.35868925295062	0.373971235836011	1.7858224116438601	1.4430409278491798	0.8253378532596558	0.876582513142073
RGS19	2.71469156567006	2.29976716639615	3.36252045247262	2.8055178566123504	3.85351272222089	2.37833179742594	3.3219676290185296	2.5382437547567402	3.4330579220093598	2.96589692855215
RGS2	4.42296326364998	0.903619366044442	5.251334244727611	4.80458049880826	2.6510472187041603	4.939275629794571	6.10402147091387	6.50484633738512	4.1602369279184	3.2341203579702
RGS3	2.6041177880097	2.82727773142051	2.27790197866584	2.0998023193293602	2.079021802661	2.43110205949598	2.32518905385837	2.18927159053194	2.24442784106094	2.6045532719552003
RGS4	0.5382710166852429	0.183789411775622	0.92850719021154	0.290089423702719	0.576598734939827	0.323018522554403	1.3898372282528502	1.7195098697247602	0.408861489451839	0.163703347527482
RGS5	2.9122558542993797	1.5225550696805599	3.8504191783357697	3.1579510341677004	3.5949646089494802	2.80590902395821	5.816186795073099	5.365043414975981	3.06701567003555	2.6734790607799503
RGS9	0.336431630500089	0.18836627697559	0.809321927442418	0.46636831065844103	0.34213468087096505	1.07316832788908	1.49259645027675	1.6564410220643402	1.40172480031055	0.49689129228844503
RHBDD1	1.90336283525931	2.03524610998682	1.93468388160727	1.4284107997733	2.29807749666878	2.0882505178151	2.3443667976094105	2.52682750566883	2.31161020393071	2.54321990769538
RHBDD2	5.46429147000453	6.013753411327761	5.34267719420119	5.953988656868909	5.175019816729151	4.94216051676139	4.7526344166448	4.6505010750785	4.84410288200089	4.87855454797318
RHBDD3	2.6777428804147796	3.68849541776465	2.61732170191865	3.1228799244021297	2.14279114143403	2.47960124688556	2.70146869906474	2.31030688553037	2.46771139465063	2.56730648915374
RHBDF1	3.5894410289427	5.3832215512255	4.833640769604299	3.0568281285226	4.16069314603324	2.81107458137348	2.31229797226065	2.68015820887365	2.7524411628274197	2.62378544188764
RHBDF2	2.99532321164361	3.3466649829053394	3.1816007858735698	2.86058333499843	2.93767211776585	1.8374202124513301	2.10150865358639	1.54446002422685	2.2890388595131603	2.23992624213252
RHBDL1	3.8359047121788503	3.92799576460802	2.0379358833034398	0.8816516430976479	2.52969022325012	1.1654864778171599	0.850368713147729	0.92371041169791	0.929700261030082	0.375189376234617
RHBDL2	2.3237217867565296	1.4594345152346497	1.9344697266631001	1.77695992913298	0.67850209300347	3.87960673655115	3.3531695017782597	2.8700226930278503	3.86203108398813	3.43531266236936
RHCG	1.05226338406407	2.72259953143449	1.04085093934216	0.810483027348047	0.652091688742658	0.30665388361696	0.0670378546372691	0.18275212964453103	0.167476906055286	0.0468703326889544
RHEB	4.669578866142901	2.6897607264664196	4.49183365826434	5.26608829558057	4.87045586342755	3.53157469431414	5.076138283275441	4.42670589051545	3.4075141879065605	3.77353562974156
RHEBL1	1.06005984240898	1.05328663842607	1.0825818693431	2.4275259768612005	1.55789606482824	0.702363496761524	1.3436715567964501	0.628392330149064	0.5056726651116961	1.03637251309341
RHNO1	3.35069643421161	2.2830410330203796	2.9789365260272698	3.07031454571411	3.53902794655958	3.23171530671329	3.67957998675044	3.42458305584175	3.46461395505647	3.3690207859686
RHOA	7.68539214914096	6.79387416357978	8.02647786141599	7.48842191808614	7.77792869473215	7.6389446969957495	8.07436312390905	8.082852678978	7.631269670297169	8.08497324913344
RHOB	7.055615703616639	7.353458979492741	8.40302943182145	6.149393471474509	5.60634192658854	7.3741294091537	7.48658828444255	7.9031166178128895	5.816765983149231	5.26201147100353
RHOBTB1	1.83431454959858	1.73874788496546	2.39686031487158	1.11054320425677	2.00961013053332	1.49833750877448	1.95950374134463	2.1073677700660403	1.6072267631621497	1.3183259961417602
RHOBTB2	1.62633570463367	2.31702699273149	2.5807209416201298	1.4648481033021798	1.7783309268960499	1.32457268869549	1.33924703045358	1.69206515277105	1.8625878877661801	1.2291534962153101
RHOBTB3	2.13975773633002	0.8022693467480729	2.1070928357397403	1.02226295822815	3.1047431180220895	2.8963307375664105	2.51449762850731	2.93965295918546	2.76632156228159	2.5559022316177598
RHOC	6.70626105965111	5.67766870063946	6.30896523149868	5.66423968837898	4.912418712262809	6.33009803937719	7.0726984999129705	6.43695319148837	6.327944700465619	6.89217353985847
RHOD	4.23585604035849	4.26577913232652	4.33226769520123	3.5236786676901297	4.1670736598905	2.10957084169977	2.18536262772514	3.1271611653278	2.10891468625249	1.7650556475211798
RHOF	0.7600046457035291	0.6695269769704489	1.78067368962154	1.7898868794123601	0.807786956972647	1.50732781127803	1.18388709806854	1.2637603016641799	1.28153672521266	2.15399628234083
RHOG	5.3492040395948495	7.10117354849874	5.64534709328485	5.2445558990013605	4.86275095812864	5.21682091766766	5.63744353002542	5.449384137106009	5.21226827647362	5.914655474180879
RHOH	1.74123093564647	0.19360976812567898	0.8702255775973959	1.4832496833938402	0.1260748462673	1.14289379929238	1.24021077965116	0.922264398786042	2.26941592371643	1.3038537796116
RHOJ	1.8225168027868102	1.0144211890760502	2.18413501509313	1.31876155954753	1.42781002339212	1.75701455392106	2.45039049471475	3.2581150737559996	1.72022582931108	1.1797148084073799
RHOQ	2.03106654572243	1.7665451016301599	2.39013643530943	2.8235503763966103	2.65984940313604	1.9935900089683998	4.03879040636552	3.82565540656055	2.26284912986147	2.2425057290800297
RHOQP1	0.930944776248938	1.7636833034528898	1.0182739751440602	0.724825916211198	1.05296542667244	1.32632599088488	1.05018642218243	1.4664333878521398	1.62217309363256	1.35680069554418
RHOT1	2.34019454142428	1.7632040204227502	2.12253451153207	2.96122732098913	2.9360003284551	2.27076202573398	2.98832120139413	2.8445329790787297	2.22442009567704	2.3196963038571097
RHOT2	4.2368258955344595	6.0249137010967	4.86292100230852	4.0087709411420205	3.78127191829085	4.312900566626269	3.5098872806607098	3.51148901721879	4.00328631071624	3.8360870153430002
RHOU	2.94542651672068	3.12065223248067	3.1246203634572405	2.43174446705896	3.6277460265037598	4.42964985450233	3.77675072475805	3.9018247697490493	3.5889072973981295	4.713065350391361
RHOV	4.10973926055551	2.65749802214712	1.01425976887816	2.7433892036293797	0.6954349173217839	2.17676850046998	1.46465595572786	1.3729427618313301	2.01674275307872	1.51376565496265
