NAME	DESCRIPTION	Caco2-Ctrl-1_S13	Caco2-Ctrl-2_S1	Caco2-Ctrl-3_S9	Caco2-Oxy-1_S12	Caco2-Oxy-2_S6	Caco2-Oxy-3_S4
ABCD4	na	7.406416153912176	7.329806566861176	6.663044117197145	6.637837965225217	6.222539221104757	6.8389594081884555
ABCE1	na	11.18366445143673	10.347258350946191	10.836095998670256	7.11822146818224	8.772006642789156	8.563670076365714
ABCF1	na	21.504373410519058	22.41985856584467	23.292037690084552	24.620063778644546	21.47974896667042	20.5997872067885
ABCF3	na	8.878867226293504	9.166352650551143	7.787312448006942	7.99752511767578	7.196048980505598	8.204162632370164
ABCG1	na	0.31066558186972437	0.4027462286854313	0.2880215361000422	0.6006140035830596	0.4881595303001989	0.3679262264960441
ABCG2	na	1.7820985611886924	1.5891013950962893	1.5987035876721318	5.548364600007584	4.629784457250629	4.334201898718595
ABHD10	na	15.788928839703413	15.591994012308621	16.03344504769631	15.285945770743687	13.66631159020171	14.396432084895846
ABHD11	na	9.865142121523348	10.380900854653722	7.732773008991849	9.227763039314352	10.286427672146763	12.206126360525438
ABHD11-AS1	na	1.9748323539341448	2.4825877802452303	1.8109158297258077	1.7165089637693614	2.7984519345617334	3.720858909241863
ABHD12	na	28.206405172777547	31.311238840047693	30.245003250383665	38.68201406521554	38.21255693211424	39.29757728697875
ABHD13	na	4.5745569057585875	3.5057460165480947	4.632260177236638	2.5539439732189613	3.160680896954161	3.4837668320425097
