	UBE2T	BIRC5	NUF2	CDC6	CCNB1	TYMS	MYBL2	CEP55	MELK	NDC80	RRM2	UBE2C	CENPF	PTTG1	EXO1	ORC6	ANLN	CCNE1	CDC20	MKI67	KIF2C	ACTR3B	MYC	EGFR	KRT5	PHGDH	CDH3	MIA	KRT17	FOXC1	SFRP1	KRT14	ESR1	SLC39A6	BAG1	MAPT	PGR	CXXC5	MLPH	BCL2	MDM2	NAT1	FOXA1	BLVRA	MMP11	GPR160	FGFR4	GRB7	TMEM45B	ERBB2	Subtype
TCGA-B6-A0RL-01A	4.78016938352084	4.37900424825287	3.0401526642368	3.0139718829457003	5.53122527118393	4.4263812877493205	6.0374747320569	2.7043033158383296	3.81256817748668	3.24957762326559	4.01101039005938	6.38303648267581	3.81283352452159	4.30647060098203	2.7392327746451097	1.6241023733943	3.3982247518678497	1.8929232271488703	5.0362834369881515	3.209277291110109	3.67295175608306	1.52751432550754	4.51863262625691	0.0456175497815033	0.6121562119202131	1.08135460173234	3.62571481062735	0.164934023211961	1.69142645927976	0.671242095071592	0.480319835037213	1.7486388574833798	7.06944691658957	7.007842685315452	4.37133462226933	1.45965987888406	0.946895211009244	5.75604631423389	6.11805976988633	4.6183687279326	3.6249735158686	1.90202439070887	7.2219607075135395	5.433407599157372	2.59391986141966	3.52104572572662	0.8877878938382501	4.03311141593052	2.94791759491023	6.101820477189518	Luminal B
TCGA-B6-A0RM-01A	3.88703266622074	2.96497587400196	1.89144175072707	2.36488758792389	4.06541461226858	3.61359998405065	2.85463331817398	2.48731074521286	2.37265598461063	2.0837134240852	2.09218813806714	4.20249386926678	2.64680976123177	2.91068723422831	1.13355964896503	1.59575594166485	1.93967792910697	0.511489290280291	3.65187157722626	2.76930895747346	2.7797068413187405	1.28578583401838	5.418534463165491	0.482674613902688	0.0115326326218657	1.86910691075036	0.0470403760641841	0.0560626008295805	0.0290877715903896	0.550925173424	0.47581384048906	0.0108526393617996	7.25569224776943	8.52136787283322	4.271904213451991	5.3408257010154	4.4073580537255586	5.44382499652892	6.48962463722004	4.30388651343744	3.55787976891208	2.57620963756599	7.1572570300512695	2.52544214655348	4.999380943175701	4.114639728123629	0.72170922087665	3.6093521596897	1.14903078954272	4.02275037731382	Luminal A
TCGA-B6-A0RN-01A	3.08842653508524	1.57015952490935	0.945532041293627	0.661486961872624	2.9714566223466896	1.5658035614466297	1.1355753752776698	0.93397798007029	0.8201770648211829	0.822616337528094	1.28382872737484	2.0488623380351	1.52463810085832	1.54058128262159	0.508291172611232	0.279825390013091	0.667294351958462	0.484783685305165	1.74316762570573	0.883393510912488	1.28615549894115	1.4600566639895	4.4417996113857585	0.84131207955464	0.665835084411204	2.0618455434734497	2.38444813003786	0.102561591801669	1.4148294117824298	0.757112810998068	1.3685454074549197	1.01386258625682	5.22100216925972	6.53868078846892	3.51874190485837	4.3427856322673	4.57946195261204	5.38353615783038	5.8507451223918	4.23584113026411	2.67641762567486	7.0409539587726115	6.9954595159466315	4.27347431305002	5.60266678244722	3.88473160373008	1.66023152424703	3.2041459698806296	2.40705736942525	5.30171771807741	Luminal A
TCGA-B6-A0RO-01A	3.57155253231762	2.54519072863558	1.11004562692944	1.26776049356192	3.83698793374143	3.14199709567706	2.81074951817228	1.8851902037306896	1.75000726461566	1.2333928576213502	2.83718811396547	3.27631571568838	1.39078617350849	2.14226150818422	0.978643087553045	0.8881033558040419	2.30706345179125	0.887611894438817	3.4407546601336403	1.4924969832826498	1.38920507659524	1.44221104512953	3.69696794216614	1.2227768679979	5.38331154769242	3.06578262130706	2.82588441931976	1.15698771042203	5.44597059554756	1.6243105653489398	4.8045377990617695	6.4414748193203	6.96412135451239	11.959932621373401	4.0786552523531805	2.14048037112525	1.13965036411099	5.62811881724959	6.30678224338328	3.74021737229163	3.9900705869356097	7.47075797892791	7.00447241786836	6.64217566966164	3.97294702743988	5.298072467500269	1.65017005735174	2.23093486665282	3.08732486217661	5.86459340585521	Luminal A
TCGA-B6-A0RP-01A	2.80154245447594	1.7980754908038898	1.28448246773694	0.932415795701662	2.72785924293055	2.13338601284488	1.47379089786305	1.65230945284437	1.0509284336986802	0.971264431167177	1.99785387527005	2.6896894776097704	2.25472618080654	1.7093972907153705	0.9536826817111992	0.28723168494327506	1.44774272869075	0.416874372716931	2.2588557615399902	1.65560132521673	1.43679644532153	1.4267205566520602	4.58824997128133	1.01668227571725	0.643764999371723	1.73764864496178	1.77321905589963	0.115293278034935	0.39546639944966494	0.976106775671728	1.10863505737176	0.123238176799385	6.82412307387906	8.949172408620688	3.34248944312289	4.13982683839625	3.2024282936824195	4.30737525123371	6.46900463349367	3.7010727276511903	2.4763524450369503	7.64100580145532	7.19942346123247	6.038611286903301	7.44717344894904	4.63173023309484	0.7408506811653491	2.43989509047463	3.53432702964189	5.56407084432999	Luminal A
TCGA-B6-A0RQ-01A	1.80415245979875	0.98814116233364	0.3605351047375371	0.5355103556369429	2.33724508243857	1.8997432115461	1.055340708933	0.6956160347302399	0.4346128862370721	0.408033799175933	0.6555802442402929	1.4099379742569	0.993474839225996	1.1969630805386495	0.4063158288009939	0.362026181510832	0.5955837842861371	0.3641671118323621	1.26219668780054	0.6277716963084781	0.8563615311491519	1.16866347014575	5.05904771869292	3.3056091055637	7.94707366051872	4.37728683732153	4.86440344134882	3.99094949384866	8.32828640547754	3.1204340163852	8.71234903797301	8.55785336391059	4.3989364248184515	7.41944367965441	3.43931242847714	3.7674931413687793	3.88263339593613	4.93556136571243	5.388847877990731	3.7389606965400497	2.87093430328881	1.8061059025403896	5.87959903028912	4.8336150344374005	2.12171942226812	2.93083434727189	1.49267295465394	3.27992652314698	3.16848602284931	5.347323599192031	Normal-like
TCGA-B6-A0RS-01A	5.44307576923583	4.340545559787451	2.9681926471335203	3.13920892939528	4.1998180898297	2.80663970885192	5.6207650351607	3.72628697242267	2.86769229417618	2.03788781558247	4.62964903761893	5.624729720542611	3.91066576196533	3.3723064660750497	2.71243247181873	2.43966170620355	3.51368067756531	1.9864900466179496	4.417474696541901	3.44311996527382	3.05718705243043	1.83942561413534	6.331887237460071	1.21544381709681	4.15120758311968	4.52678377409952	5.79303970816504	0.19476827011784695	3.6752956183569903	1.08419594613839	3.9553557754738	2.4200463029635	0.154375688227854	6.086351238512419	3.37694077655303	0.975560499442542	0.202697903280712	3.7309111657604	4.57258718301734	2.9693543809252696	2.6194696899774903	2.04039389342901	6.49068460034637	5.57636339988287	5.90397661306582	5.305919722206991	5.484459818327942	3.43976712107152	4.0393209890151205	6.560485946063792	HER2-enriched
TCGA-B6-A0RT-01A	3.77600658054718	4.2039858415917495	3.8659801831856098	2.34051063658343	5.0565235424214015	3.68114715231067	6.070280009154072	3.53202905583021	4.00578136002504	3.13195289899532	3.4314021320044303	6.2000966118024	2.87105638893928	3.4671220371807903	3.08672888209559	1.7749920128996	3.81535538777006	3.00746588246543	4.81849760689921	4.27421976783062	4.11319668678686	1.40820337403921	5.81157438771823	2.47541244153411	7.029976232864442	3.89599187244627	2.793550449368	0.44720622187794895	5.16867984069622	3.81470853758508	4.973813873304599	3.83581769067631	0.5921037660397471	4.75418177932122	2.81516289083636	0.269221395989027	0.641348292157279	3.64852751717549	0.6311842374311579	2.9045866783735	2.45420129697369	1.3541380917583998	0.589724249086754	4.30020118238767	3.2598175895181	1.44101078890777	0.5733729735496229	2.3975570888126803	0.383644729895581	3.83643432517461	Triple-negative
TCGA-B6-A0RU-01A	5.1109326792366385	4.80658139781477	3.41903919595482	3.265037757918229	5.696698712537311	5.5607141901441	5.917984225074822	3.70870208177121	4.31739611579567	4.8002260463477695	4.9249385256474	5.973529550519579	4.72473815300297	5.7593083983644915	3.46505215785578	2.79835280060123	3.7824741921259903	3.13575216219167	5.98833937499446	4.50684782277482	4.5905292676214815	2.24916901718597	5.932763759473151	3.0896345633754	6.17715900654562	6.34545979383822	5.5263047481869005	4.5920885362132005	6.28216661997097	4.18691811874681	8.825948577798739	7.71439059465405	1.27492096011156	5.9215614914950505	3.56313005631325	0.885745305215736	1.1943970816619498	3.4175933224842	1.88101669891886	3.9668745176550497	2.58778385692314	1.24475439138102	2.52773152384671	3.90107606009822	2.80416798490106	1.66376048058205	1.88449161581092	2.65902631063291	0.591679880668381	4.24187225758507	Triple-negative
TCGA-B6-A0RV-01A	3.39785070205073	2.60294260697459	1.7642095447020802	1.7877131424087	4.21136597925378	3.4995279971243702	3.90539223515752	2.63958913947039	2.55589298213796	1.99874043807925	3.88091599633466	4.39744102632497	2.22411351966479	3.18987997946549	1.4851508895491	0.681133846761407	2.5655490016185	1.07478177251784	4.05380620829989	2.96514022110188	2.8194679913140805	1.6963161875948998	4.65098546985201	2.11788774678663	4.36788398981765	3.7219163777166897	2.73675098013608	0.852834191568529	4.58873209156363	1.95051070597992	5.797911115508652	3.65173922607334	6.22696404952873	10.3025211250431	3.8938529526155	3.5387332938314504	5.05215222353631	5.449287341689451	5.8375399398545715	3.52067767199883	2.93215084306988	5.8770250915972815	6.97521762624174	6.36821201562808	4.5055158246764	4.03050345830388	2.18021541642671	2.6306745081205096	2.19406221229507	4.58611929326669	Luminal A
TCGA-B6-A0WS-01A	3.95781179486552	2.9461316646436697	1.57231489913827	2.34805659617652	3.71714927874125	4.01948223729739	3.41407068990398	2.96678773123926	2.6317232459695097	2.02092896128062	3.41023896121808	3.4149031259187503	2.7035939575264	3.11286034916289	1.50899395496977	0.949281216833094	2.04906569965997	1.38866920253234	3.4534709080673505	3.0120725481795603	2.65263706666325	1.11593509934393	4.97278266070803	1.61806531655742	3.51531088054808	1.33060708275783	2.44620115852198	0.188083554561334	3.96776580551533	1.4501199317096698	2.48120830978344	3.57449529687232	5.957139076893751	10.654971387204501	4.4647435632762	4.86136362038837	3.58891961468069	4.66267500467662	5.9960826691078	5.5520388802988805	4.19550424079464	3.7960970972749695	6.04342824663077	5.83893424555771	6.45185986440423	4.23149899998421	0.26505838292080103	3.21395840678784	2.39331613668087	4.6222213793286695	Luminal A
TCGA-B6-A0WT-01A	3.488340629256069	2.6124408736686298	1.84097981006594	2.33953772632198	3.6441011210374494	3.66704589253298	3.41864001732156	2.26383627815009	2.47006994048682	2.03821285728667	3.1774772733130003	3.3781122259415097	3.39671390285543	2.6113945145126496	2.40230549014518	1.44928157183559	2.61467208168025	1.14151230800185	3.30468220991442	2.83673866334954	2.53235062459102	1.30094659592776	3.21561485980534	1.15742270709535	3.5380039884389705	1.5916702098086102	2.25430201201014	0.273486491336165	4.15819285286026	1.33639448209065	2.7379218840774304	4.09061092994523	5.09149271900802	8.9927193363012	3.9345444108886	4.45708626193355	5.27142815843506	5.36177164738188	5.5706002613567005	4.29092958226955	3.05705848205118	5.6068634532857695	6.67257619804604	5.19506143502465	6.3578526650962495	3.3830563705817203	2.83094626905334	2.7582825806214704	0.72019116728091	4.86744619399392	Luminal A
TCGA-B6-A0WV-01A	4.29046435395529	4.36054067258367	2.26484895973454	3.40264737674699	4.038864721105799	3.62694748293907	5.2900865375384	3.6940655620401097	2.58368005348466	2.17980373747457	4.63975528491497	5.32647781863301	3.7228449313211	3.95999980343698	2.33955467712171	1.61425043865791	3.80253503440818	1.91783810833637	3.71042768752981	4.27630763085392	3.21831010345928	1.66279204340343	4.20170185480505	0.987224099237632	3.31239847035459	4.32830935648096	2.90265855827209	0.33286537716750497	4.1229495349770895	0.78399197259302	2.05144828348477	4.000242204615709	6.96037852760765	8.40341384034184	3.188248687433	5.00756726316872	2.7817616912047405	5.9575592013578	5.3160859161601115	4.06990876046431	4.36634345090102	6.93499201249171	6.66870484339004	5.8238958879725	5.55755177454214	4.0129199912918505	0.6258321137839611	1.99531318713783	0.8508221212710451	4.3906708849227405	Luminal B
TCGA-B6-A0WW-01A	4.4543014622992905	3.57255579173956	2.43714705188019	2.33984827192195	4.59401986869421	2.68041644003029	3.4674314095992704	3.28504836787934	2.5076351916466804	1.6197000962946	2.91586256210628	4.70940816934822	3.94294313938745	3.44862376466018	2.53838527301973	0.9591473435101228	2.66697198457254	1.07684377641887	3.33942315827646	3.2246197587481404	1.98400341234573	1.0858485215539	3.58903915784653	0.7010702780760201	2.45473500549764	2.36999746856647	2.7914968244621496	0.194884450730412	3.11917140481039	1.32756910617719	1.6633147764536798	2.8315872482571804	6.90699246563853	10.189235928972199	2.76266450830445	2.8453433724267	1.99728851992488	5.2916477675693	6.02763736486747	2.99655450807244	3.56655054397515	6.687294284345371	7.15674816013296	5.74492249546068	6.63694252180567	4.71528117448958	1.01906934642837	2.6999852650334	2.21979173371978	5.6786575586541295	Luminal B
TCGA-B6-A0WX-01A	4.97489508257367	3.02394883768752	3.17725797029476	2.32212185057342	3.84927156451696	2.59376276966714	4.20791468349585	2.4310084192949	2.92715933564766	2.49883400663489	2.8322436943736697	4.9374630602176905	3.74937166874306	3.26929639702554	3.34127948471858	1.7586490173983005	2.9195628373645497	1.42719527217542	5.1613216993918405	2.01394403363286	3.1037948189286806	2.62771537114478	4.38053486598773	2.84930235162629	5.82771186182248	5.6102766923879805	5.55992914361771	1.1682649897507	7.06863707645321	5.196679567306809	7.76675502707337	7.395959519646749	0.20477079541571494	5.47077777325622	2.67894378482497	1.2398748242776	0.358860556097641	3.624241748324101	2.797257537634	1.95774692797732	3.1762597305615894	1.67001747620311	4.02475814494188	4.47130682080101	4.9527287491823095	2.6570964456829	1.1359762140909	3.89738544652909	0.8125407529345341	4.18499426884502	Triple-negative
TCGA-B6-A0WY-01A	3.3737454169020498	2.65524157841096	1.49307791274819	2.00810948876105	4.23481750479217	2.56749985258576	4.09908896726944	2.20777082812635	1.95142194998446	1.34052781332216	3.23702612908818	4.73290742150515	1.91999279419859	2.8966654788817103	1.27067159672722	1.28137175186593	1.3850254994390905	0.9850914936561022	3.02977941856028	2.07013123929518	1.87775665399221	1.4387685890833202	5.45208043690825	3.05385159996491	6.9971811588864	4.04028966384919	6.02742682581404	3.44355684521334	7.7271429693248495	2.26571136456181	7.39518266427541	7.95906690377355	3.72262670490806	7.045581447486991	3.4445146800691004	3.4592067814829	3.10953629949507	6.267560222508498	4.99840975430145	3.06568632503056	2.9146915988479	4.34306706630914	6.23300149594169	5.01859607376163	6.29087087725824	3.7257015110975895	1.8502598402626005	3.3187768059784	2.8063260394285297	5.4811300919440304	Luminal A
TCGA-B6-A0WZ-01A	4.37891996460316	3.3996425787837303	1.95792306572025	2.40840864166273	4.22615276930763	3.37278013453183	3.50905560897223	2.66295380025408	2.8768937831873305	2.0715472820350302	4.0894086682021	4.24706754576971	3.14649141866032	3.59861623205814	1.78020023720893	1.5975444169238897	3.34149512129542	1.04578882814185	3.8304504882574895	2.5896038095617	2.73184717392474	1.50867368617069	2.3640437744168703	0.802693218824738	1.86655544307128	4.547157073256541	3.1369108384909503	0.2616909285459369	3.4210650675542795	0.649016028790167	0.647557504246077	2.53556159771684	5.659703675581301	8.55034311000085	4.24531203158699	4.4431606180412695	4.5987285276555	5.384196172691048	6.27682247960415	3.579081942020629	2.9568861501339705	7.12194002589376	6.8545794768698	6.29259837075987	5.5888275121760405	3.8549349458530897	0.9168050295817428	2.56491858030354	2.54685538582379	5.289790012900889	Luminal A
TCGA-B6-A0X0-01A	4.25258991474544	2.92799739622409	1.91005001894768	2.40139810235766	3.92197800233772	2.8458983229564905	3.62500256117956	1.9356023564116696	2.14736085574259	1.8135067621968897	2.87234376908841	3.75718606115543	3.0447163520588	2.5459858720439303	2.01777173532132	0.7135160387144891	1.41548882932536	0.978605067735736	3.40701442701868	2.3386257743225096	2.3955753874985097	1.58852458658896	6.9318632338367	1.06525118213985	4.66101096253783	2.89995159037256	3.59543697268681	1.05735346940712	5.49810165687379	0.884281241949188	4.01793847572511	5.76624615276494	5.05458109893354	9.41740416162716	4.23409706268538	4.79478149308421	4.23257559921018	4.72996086472741	5.69566054805071	4.5897791810789	2.5915418320822	6.0071710650221695	6.732930193076039	5.75226099203529	4.51602093290678	4.1356703493952685	0.7933452380271809	4.18320712431445	1.15807839275382	5.932396806187639	Luminal A
TCGA-B6-A0X1-01A	5.3152118501168495	5.0956471582494	4.49928638095466	3.6063136965936	5.87280093463758	3.6871793209467407	4.46370531745086	4.41047340027518	4.42829891700146	3.20357854688452	4.42995113424026	5.64655541491716	4.37523450638081	5.59191636048161	2.8993900751463104	2.76119702745784	4.25396566427604	4.22829409080853	6.37797324067987	4.57544416906253	4.90464460459136	2.8114566558216803	5.690223111335138	2.5290336439612298	8.35756506438263	3.21629461558519	3.98389067883084	0.569465313113193	6.566834243989612	1.75187483532327	3.13339051741754	3.6006205640319	2.21035128690546	4.60703292484669	3.08231194765343	0.377786688397543	0.0951708000151106	3.7463267885134304	0.158716977010392	2.18985387235664	2.78803725730245	0.6759368709984671	0.328859404670006	4.62487885995826	4.074735985355891	0.878534328802087	1.63043556759037	2.69287565472131	0.347826318016899	4.8330003705693	Triple-negative
TCGA-B6-A0X4-01A	3.0558858511417	1.39929314570181	1.87473365325483	0.9366099583351992	2.9968722960932004	1.59153395096507	1.01683455144193	1.18484853024332	0.959404426148498	1.26016497442493	1.89132808744093	2.2888685342503	1.3977147060428998	2.1871770695212502	0.457174822438182	0.417361483890594	1.02514578659869	0.310586738890539	1.87063983951764	1.12586424238464	1.22484751100582	1.6855801681968	5.4341239944267	1.08860650876053	3.74837509159878	1.91525130329193	2.12800763960686	0.499140146324377	4.96702729196157	0.801293217319227	1.9277992412569904	4.74654519695102	5.79209781112345	9.088578828910249	5.726830707086201	4.5465887429753	4.03473969672579	5.01010573127414	6.10053894867998	4.89512044837924	3.3917256657928903	6.22016107566672	7.22179126412811	4.63081610358448	3.26604659776032	3.0681137574768003	0.126086494309682	3.2563273610304098	1.13616843557867	4.43889467876805	Luminal A
TCGA-B6-A0X5-01A	5.21506114694474	4.56214389408266	3.26303680238554	3.0733254230097504	5.34560811136468	5.19677988285126	4.13275365551293	4.1666773368284105	3.62494486769572	3.65988146098441	4.95130297435675	5.746427130488501	4.02545621781851	5.0153339474034	2.44787825982848	1.9294779315403	3.5914536260220293	0.745820070692278	5.29858619371451	3.4549009393972896	3.9519090897688	1.4298646121999	3.06765313317833	0.23445886993893106	0.4772911203683231	3.7691994106677	3.80409254566599	0.0698952422684788	0.404018112416724	1.1577488707249	0.137116485606738	0.191426302532214	6.638165117733671	8.363707876945009	4.13227571152074	3.9206432342054702	4.22379627009169	5.61930346046142	6.52864743120417	3.556380349424	3.1230061076835205	2.5814976523259903	7.28970925359722	6.05428315177665	3.9844045366799103	4.10390809811998	1.24322829868415	3.31207742870959	4.22820951260704	4.18282840945377	Luminal B
TCGA-B6-A0X7-01A	3.4339078296716403	1.9475793809088504	1.19036854055787	0.933077444477708	3.07858808052733	2.15958834734305	1.8900174939787	1.42050354755494	0.995331729316587	1.08707793415187	1.3219597301336898	2.8216740000962903	2.2100857850563504	2.20692149907579	0.7997789806328491	0.344057726688266	1.34724286784688	0.30213568207969105	2.53424557876738	1.56564108230632	1.57800183089657	1.45816456515948	4.371811973892569	1.48506368641451	3.78978915637649	2.27088406296655	1.78393596750884	0.3629561434387371	4.14715044385777	1.22912935949931	3.65718057812544	4.4341175726527	5.31186226488404	6.77851702833501	3.42764315619206	4.14929371526882	1.80672115896021	4.4633923316896515	5.928092357670339	4.455645166680861	3.0353961317392897	4.4527127039857	7.01819886603786	3.5968739374367003	5.3190997598637	3.95884594878204	1.48813643247971	3.0359064124592297	2.18324806666961	5.39982467523944	Luminal A
TCGA-B6-A1KF-01A	7.5878974961234285	4.884594782438451	4.875835943266759	5.13950981540934	4.72568812830711	4.43665249719549	6.13203836560832	4.80652307219788	4.13739687663953	4.16410376500778	3.76626172806921	6.556693563839249	5.47656403128371	4.788250656875941	4.1817293275928	2.7494792091872995	4.25211081942913	2.5643783161398	4.88422529704175	3.83283708017426	3.38796958894661	2.16738822447396	6.37836628274024	1.92152483775723	1.27120924432107	10.216794731815598	6.04539495952123	1.14121628263673	2.44893595309848	3.71750662640886	5.65291297012953	6.405957735303709	1.60284709051498	5.39305592951998	2.8839051400985896	1.78921685830451	0.0572884254040949	2.72227429475142	1.85475845236292	1.13488588309447	2.23327223295716	1.5811492729167802	0.839677137236591	5.591854528791258	4.80885701951314	1.37819100233818	2.56566547450887	7.7291829699655485	0.320452077309479	7.67073580171582	Triple-negative
TCGA-B6-A1KI-01A	3.0359502572175403	1.5587995468231202	4.8689250712224	2.0024312266556	2.97767824943411	1.8989933344508896	1.32131104631601	1.16833542732127	1.25056973464909	0.8630334020891701	1.7090954748034497	2.64213845917803	1.7582145467498898	1.4410997053825	0.953239281781904	0.523139699344202	1.26068287136514	1.32109962570942	1.87126996311258	1.22817568048874	1.21029975288904	1.48832961133425	2.63709038849834	1.17793068907457	1.32058832427941	2.0509082255891102	0.44013323615815	0.102002156055869	1.1337187390296	2.24712734538144	2.41837603922215	1.81021861230652	6.737773672087211	8.873583244577212	3.97933674321676	5.25970510577086	2.5201611422285097	5.3598116139410585	5.78131936976757	2.96046726653935	3.1767669550759705	8.063136976441621	6.8987972934264015	5.07462893648312	4.38756509657974	3.92935822173665	0.2154829113206	2.78420199383278	2.0784989324856697	5.9106179289659915	Luminal A
TCGA-B6-A1KN-01A	4.58312031758125	3.24008471365286	2.45203457730704	5.676449222446232	5.068320529115621	3.49379332757342	5.14984364103587	3.23927096789817	4.01439622293771	2.82075355628059	4.18087280849578	5.035103380903349	3.580764323793109	3.85808638255298	2.84744455880209	2.24753753563854	3.82760291448735	1.69732413239812	3.3173655026867097	3.92636784911235	2.7907375163363906	1.54071106647619	3.98329427280761	1.6048278972791397	4.79360910835337	1.31824447523427	3.10054607674501	0.93067127973442	5.25667734241036	1.78903861610443	3.35890643667841	4.92239038555484	4.9313566662384805	9.04796889586253	4.27256519020658	0.8456197584319441	0.26843453694035296	5.2604011873089815	6.521784565557869	1.7519604892983898	2.83437656641732	1.99419221228918	6.470820554809741	5.38272110574671	5.37722812142051	4.62332316490987	0.6145138825885771	7.68200231331831	1.89211662851866	9.27644305234716	Luminal B
TCGA-B6-A2IU-01A	4.38435829741054	3.17387598760587	2.27475530490275	1.96851679750651	4.0852755203495095	3.47717157006803	2.36991409413466	2.40677689186781	1.82469183905946	1.6812508558045602	2.18710600644797	4.029673670896529	3.72013437470156	3.02733484004104	1.74416900363327	0.706816100939189	2.35191861582578	0.425866546769462	3.78429095514081	2.50706471432819	2.6206003544192003	1.35682970418299	5.10037128889808	0.8303899678691881	3.8843038964201497	1.86013464635369	2.04819964837743	0.200653696730828	3.33283238025526	1.69535384728753	3.05820090793474	4.505269362762191	5.25329612100225	7.408899207171482	4.17537084625596	4.43189581281736	4.3902294180786	5.4404103614541794	7.0477705884678485	3.14058249181409	3.33298750532015	7.35033791868165	6.6568546026160895	5.35814664102726	4.32982610900417	3.93906432577071	2.68097179287777	4.32622442209746	3.1072548849885897	6.079447655495992	Luminal A
TCGA-BH-A0AU-01A	3.7203494341280097	3.80863808134782	2.01783574501051	2.95813840726117	3.7656138813673	2.9768545253968703	4.489269117437692	3.37503187030742	2.30963930261841	1.93032819219152	3.41264910333544	4.58106452180481	3.61114397654689	2.37135259386459	1.7632164203175602	1.72082312127193	3.2410945344249504	1.888621599112	3.4554197964625604	3.7411116271154703	3.07319298339536	1.4801828366434	4.65532374048585	1.4181910450749902	2.2869879141854	3.2763449934192206	2.05070138115278	0.213236877050337	1.70932935834179	0.8922874431578679	2.9153462417315	2.00478152989078	5.16730973987001	7.454762409138159	2.52119764968135	4.98188920383146	4.0206781816694	5.34249011738929	6.226162216985941	3.02226450857244	3.8883163282779103	3.15244606973868	6.06177756732871	4.80049081729264	6.4517614602946605	3.2735812888910605	0.9922585206160178	2.57678405273546	0.801019037821488	5.63545337079806	Luminal B
TCGA-BH-A0AV-01A	4.74037484284668	4.59171790400837	2.8265655784258903	2.81521133853979	4.70805731300805	3.67829668957684	4.36836483319819	4.73987563012047	4.41453103721087	3.0343579938672995	3.6319371235495095	4.77205531149167	3.76975782251752	4.01850926415286	2.57538251252354	1.13432595863552	4.9350713645852	2.5061217686205	5.21585904823233	5.157802573893269	3.9780633148756497	1.0313918694911	5.28953394649559	3.85942925087751	3.55922611343336	4.94062499757506	5.34803427700189	3.35263624088888	8.53248699515335	4.57724213574188	7.53941972673823	3.64950331219389	0.19359872423808705	5.233534743281781	3.22966423690932	0.179207300547355	0.16149341112236906	2.74724330375077	0.530179643682963	1.16561480925574	2.3398592749079703	0.511360942246866	0.95212900697098	3.1093042936362405	8.00137666508951	1.4589150011163798	0.501096497986969	3.69823744629966	1.0164403626320502	4.236350993611548	Triple-negative
TCGA-BH-A0AW-01A	5.06174811877196	5.2438989785272	2.6108621427470897	1.80094950664134	4.91854470079282	2.76919165764808	4.8212484064418	2.74406012624981	2.89685002962445	2.37616954856309	4.52213990470134	6.0656036439999985	3.2869350540993194	4.24779824267717	2.1942197075076	1.62275205475714	2.45309080492481	1.66956922625633	4.5138696571817585	3.3230319556563903	3.13702922201882	0.972168016811372	3.29079046993581	1.70527826943985	6.4237826322782885	4.06306082350141	1.94610831310108	0.306805033486913	5.47745417588243	1.4322936493291	2.25882132996506	3.74244207172296	1.12988569160849	5.331087604689111	2.81874196774225	0.373093159181032	0.16495363804249202	4.04517776057104	4.43704017846036	2.06746082069732	2.41313434594977	1.6002969998498402	5.602724046969018	5.89653375187791	4.13965046390107	4.9031035953013	5.72273211406501	6.50814339702343	3.86055452618783	9.23584823979863	HER2-enriched
TCGA-BH-A0AY-01A	4.5736547187309	3.83272390671194	1.64454033326277	1.51952456371456	3.920078979636621	2.87521011415979	4.31700377270983	3.20079208857319	3.05579551984852	1.7588080707789695	3.2995212473409103	4.60229824373105	2.7412280830279	3.4334683257526497	2.18432157651817	0.67879551555178	3.36057182560929	0.8452467251251	4.0544007515292115	2.9343880805541898	2.7714438836754303	1.18862555461352	4.7017670883006915	1.66075769568275	0.0844973355977465	2.05523322537249	2.1791136921078	0.0	0.323295679052895	1.9752103188523304	2.7720587276183504	0.0249735315722773	4.33637249346544	5.2735681766398	3.74802466667585	2.93262538049706	3.04432527618052	5.05212049068424	5.0036014311377	2.23971930038684	2.58368843747965	5.497767263475549	6.27410305588719	5.4442928559538695	6.64032940153538	3.32338821429389	3.16998276754713	2.06085541889992	1.09191577477632	4.23676814868497	Luminal A
TCGA-BH-A0AZ-01A	3.90340420120385	2.52795145128984	2.3081312056675403	1.62547882835264	3.1654099562450297	1.67042843809265	2.38261928688183	1.89073684220596	1.74407597965702	1.67234674543351	2.79358492429622	3.1942622470143505	2.38684677297752	3.2882954882207	1.0745517948940502	0.6380023283890971	2.42223001478841	1.15388737290255	2.69614560677262	2.2688586546924503	1.85966598793944	0.8359327246344921	3.93441640880982	2.53997145038244	4.82631379893416	2.74775812551615	3.44435622078304	1.2795373470695	4.66629790802153	2.20587061125173	5.05652540393682	5.77608484020067	3.81394626003864	7.26540642122533	3.14254363032142	4.01453416519525	1.14448126119914	5.3704430326842205	5.5056671999096505	2.83793035442294	2.6580874923475	5.34631031785669	6.2497553486417186	6.07044553266659	7.94056991623486	2.96550644525153	0.564191092460304	3.0024523634902103	0.459069753805753	4.82875362510093	Luminal A
